,ADNP2:P1P2,AFF4:P1P2,AHCY:P1P2,AHDC1:P1P2,APITD1:P1P2,AR:P1P2,ARID2:P1P2,ARID3A:P1P2,ARID3B:P1P2,ARID4A:P1P2,ARID4B:P1P2,ARNT:P1P2,ARNTL2:P1P2,ATF6B:P1P2,ATMIN:P1P2,ATOH8:P1P2,ATXN7:ENST00000398590.3,ATXN7:ENST00000538065.1,BAZ2A:P1,BBX:P1P2,BCLAF1:P1P2,BNC1:P1P2,BOLA1:P2,BOLA3:P1P2,BPTF:P1P2,BRPF1:P1P2,BSX:P1P2,C11orf95:P1P2,CAMTA2:P1P2,CARHSP1:P1P2,CASZ1:ENST00000377022.3,CBFA2T3:P2,CDIP1:P1P2,CDK2:P1P2,CDK9:P1P2,CDX1:P1P2,CDX2:P1P2,CDX4:P1P2,CEBPG:P1P2,CHAMP1:P1P2,CHD7:P1P2,CNBP:P1P2,CNOT7:P1P2,COX20:P1P2,CPEB1:ENST00000568128.1,CRAMP1L:P2,CREB1:P1P2,CREBBP:P1P2,CSNK2A1:P1P2,CSRNP2:P1P2,CSRNP3:P1,CTBP1:P1P2,CXXC5:P1P2,DAXX:P2,DBX2:P1P2,DCP1A:P1P2,DEK:P1P2,DHX9:P1P2,DLX2:P1P2,DMBX1:P1P2,DNAJC1:P1P2,DNTTIP1:P1P2,DOT1L:P1P2,DPF2:P1,E2F6:P1P2,EGR1:P2,ELF1:P1P2,ELF4:P1P2,ELMSAN1:P2,EOMES:P1P2,EP300:P1P2,ERF:P1P2,ESRRA:P1P2,ETF1:P1P2,ETS1:P1P2,ETV3:P1P2,ETV3L:P1P2,EVX1:P1P2,EZH1:P1P2,FEZF2:P1P2,FOS:P1,FOXA2:P1P2,FOXC1:P1P2,FOXD3:P1,FOXD3:P2,FOXH1:P1P2,FOXI3:P1P2,FOXJ2:P1P2,FOXL1:P1P2,FOXN1:P1P2,FOXN3:P1,FOXP4:P1P2,GATA4:P1P2,GATA6:P1P2,GATAD1:P1P2,GBX1:P1,GBX1:P2,GLI3:P1P2,GTF2H3:P1P2,GTF2I:P1P2,GTF2IRD2:ENST00000405086.2,HAND1:P1P2,HAND2:P1,HAND2:P2,HELT:P1P2,HIF1A:P1P2,HIF3A:P1,HIVEP1:P1P2,HIVEP3:ENST00000372583.1,HMG20A:P1P2,HMG20B:P1,HMGB1:P2,HOPX:P1,HOPX:P2,HOXA3:P2,HOXB4:P1P2,HOXB6:P2,HOXC4:ENST00000430889.2,ID1:P1P2,ID2:P2,IKZF1:P1P2,ILF3:P1P2,ING1:P1,ING1:P2,IRF4:P1,IRF6:P1P2,IRX2:P1P2,ISL1:P1,JDP2:P1P2,JUN:P1P2,JUND:P1P2,KAT7:P1P2,KDM2B:ENST00000377069.4,KDM5B:P1P2,KDM5C:P1P2,KLF10:P1,KLF12:P1P2,KLF4:P1,KMT2A:P1P2,KMT2B:P1,L3MBTL1:P2,L3MBTL3:P1P2,LBX2:P1P2,LEF1:P2,LHX2:P1P2,LIN28A:P1P2,LRRFIP1:P1P2,LZTR1:P1P2,LZTS1:P1P2,MAFA:P1P2,MAFB:P1P2,MAP3K7:P1P2,MAPK8IP1:P2,MBD1:P1P2,MBD6:P1P2,"MBNL3:ENST00000370839.3,ENST00000370853.3",MEF2A:P1P2,MEF2C:P1P2,MEF2D:P1P2,MEIS1:P1P2,MEIS3:P1,MGA:P1P2,MIER1:P2,MIER3:P1P2,MIXL1:P1P2,MLLT10:P1P2,MLLT1:P1P2,MLX:P1P2,MSANTD4:P1P2,MSX2:P1P2,MTERF:P1P2,MTF1:P1P2,MTF2:P1P2,MXD3:P1P2,MXI1:P1,MYCL:P1P2,MYCN:P2,MYOCD:P1P2,MYRF:P2,"MYRFL:ENST00000299350.4,ENST00000548892.1",NCL:P2,NCOA6:P1P2,NF1:P1P2,NFE2L2:P1,NFIA:P1P2,NFIL3:P1P2,NFKBIB:P1P2,NFKBIE:P1P2,NFX1:P1P2,NFYB:P1P2,NKX1-2:P1P2,NKX2-5:P1P2,NKX2-6:P1P2,NKX2-8:P1P2,NKX3-2:P1P2,NONO:P1P2,NOTCH1:P1,NOTCH2:P1P2,NOTO:P1P2,NR1I3:P1P2,NR2F6:P1P2,NR3C1:P1P2,NR5A2:P2,NR6A1:P1P2,OVOL1:P1P2,OVOL2:P1P2,PA2G4:P1P2,PAWR:P1P2,PAX2:P1P2,PAX7:P1P2,PBX1:P1P2,PBX2:P1P2,PCGF2:P1,PCGF6:P1P2,PHF21A:P1P2,PHF2:P1P2,PIAS4:P1P2,PIN1:P1P2,PITX2:P1,PLAGL1:P1,PLAGL2:P1P2,POGK:P1P2,POU5F1B:P1P2,PPARG:P2,PPP1R13L:P1,PRDM15:P1P2,PREB:P1P2,PRKRIR:P1P2,PROX1:P1P2,PRR12:P1P2,PRRX2:P1P2,PSIP1:P1P2,PURA:P2,RARA:P1,RARB:P1P2,RARG:P1,RB1:P1P2,RB1CC1:P1,RBL2:P1,RBPJ:P1P2,RBPJL:P1P2,RCOR1:P1P2,RCOR2:P1P2,RFX3:P1P2,RFX7:P1P2,RFXAP:P1P2,RLF:P1P2,RNF2:P1P2,RREB1:P1P2,RUNX2:P2,RXRA:P1P2,SALL2:P1P2,SETDB1:P1P2,SIRT6:P1P2,SKI:ENST00000378536.4,SMAD2:P1P2,SMAD3:P1P2,SMAD4:P1P2,SMAD5:P1P2,SMAD6:P1P2,SMARCA4:P1P2,SNAI1:P1P2,SNAI2:P1P2,SOX10:P1P2,SOX11:P1P2,SOX12:P1P2,SOX2:P1P2,SOX4:P1,SP1:P1P2,SP4:P1P2,SP8:P1P2,SPEN:P1P2,SS18:P1P2,SUPT4H1:P1P2,TADA2B:P1P2,TADA3:P1P2,TAF10:P1P2,TAF12:P1P2,TAF4:P1P2,TAF5:P1P2,TAF5L:P1P2,TARDBP:P1P2,TBX18:P1,TBX18:P2,TBX1:P1P2,TBX20:P1P2,TBX2:P1P2,TBX3:P1P2,TBX5:P2,TBX6:P1P2,TCEB3:P1P2,TCF21:P1P2,TCF7:P1P2,TCF7L1:P1P2,TET2:P1P2,TFAP4:P1P2,TFCP2:P1P2,TGIF1:P1P2,TGIF2:P1P2,THAP2:P1,THAP2:P2,THAP4:P1P2,THRA:P1P2,TIGD1:P1P2,TMF1:P1P2,TOPORS:P1P2,TOX2:P1P2,TP53:P1P2,TP63:P1P2,TRIM27:P1P2,TRPS1:P1P2,TSC22D2:P1P2,TULP4:P1P2,UNCX:P1P2,VENTX:P1P2,VSX2:P1P2,WIZ:P1P2,WT1:P1P2,YWHAE:P1P2,YWHAZ:P1P2,ZBED5:P1P2,ZBTB10:P1P2,ZBTB12:P1P2,ZBTB34:P1P2,ZBTB39:P1P2,ZBTB7C:P1,ZBTB7C:P2,ZBTB8B:P1P2,ZC3H15:P1P2,ZC3H3:P1P2,ZEB1:P1,ZEB2:P2,ZFP36L1:P2,ZFP64:P1P2,ZFP90:P1,ZFPM2:P1P2,ZIC2:P1P2,ZIC5:P1P2,ZNF101:P1P2,ZNF107:P1P2,ZNF133:P1P2,ZNF148:P1P2,ZNF169:P1P2,ZNF18:P1P2,ZNF195:P1P2,ZNF205:P1P2,ZNF207:P2,ZNF219:P1P2,ZNF239:P1P2,ZNF266:P1P2,ZNF26:P1P2,ZNF280D:P1P2,ZNF292:P1P2,ZNF318:P1P2,ZNF326:P1P2,ZNF331:P2,ZNF343:P1P2,ZNF358:P1,ZNF367:P1P2,ZNF384:P1P2,ZNF391:P1P2,ZNF410:P1P2,ZNF425:P1P2,ZNF436:P1,ZNF438:P2,ZNF439:P1P2,ZNF441:P1P2,ZNF460:P1P2,ZNF462:P1P2,ZNF471:P1P2,ZNF479:P1P2,ZNF491:P1P2,ZNF496:P1P2,ZNF500:P1P2,ZNF503:P1P2,ZNF518B:P1P2,ZNF530:P1P2,ZNF532:P1,ZNF532:P2,ZNF541:P1P2,ZNF546:P1P2,ZNF580:P2,ZNF598:P1P2,ZNF606:P1P2,ZNF608:P1,ZNF616:P1P2,ZNF618:P1P2,ZNF629:P1P2,ZNF639:P1P2,ZNF649:P1P2,ZNF652:P1P2,ZNF667:P1P2,ZNF671:P1P2,ZNF681:P1P2,ZNF683:P1P2,ZNF688:P1P2,ZNF689:P1P2,ZNF705B:ENST00000400120.3,ZNF718:ENST00000400172.3,ZNF740:P1P2,ZNF746:P1P2,ZNF750:P1P2,ZNF763:P1P2,ZNF770:P1P2,ZNF781:P1P2,ZNF782:P1P2,ZNF787:P1P2,ZNF7:P1P2,ZNF800:P1P2,ZNF814:P1P2,ZNF827:P1P2,ZNF831:ENST00000371030.2,ZNF844:P1P2,ZNF850:P1P2,ZNF8:P1P2,ZNF91:P1P2,ZSCAN10:P1P2,ZSCAN20:P1P2,ZSCAN32:P1P2
ADNP2:P1P2,0.0,22.0927734375,20.429931640625,53.992919921875,43.2705078125,63.64990234375,42.5489501953125,37.78515625,48.08447265625,38.38037109375,69.0223388671875,89.5419921875,22.63134765625,79.864501953125,30.195068359375,41.462158203125,67.0008544921875,51.67529296875,22.7996826171875,26.1688232421875,57.952880859375,46.5609130859375,32.3153076171875,44.419189453125,20.013671875,126.297607421875,58.2020263671875,40.6265869140625,86.273193359375,42.3153076171875,45.88525390625,19.5303955078125,44.7088623046875,55.268310546875,57.740478515625,53.775634765625,94.8076171875,55.6800537109375,27.556640625,28.9884033203125,17.9017333984375,20.326171875,59.077880859375,43.4896240234375,36.525146484375,44.6204833984375,16.9735107421875,59.6270751953125,86.0472412109375,64.4200439453125,49.65283203125,18.1719970703125,51.5252685546875,61.7625732421875,44.1363525390625,26.5589599609375,35.4302978515625,51.77734375,28.8895263671875,67.4932861328125,16.24365234375,39.0635986328125,138.24072265625,68.96875,45.6815185546875,44.451416015625,50.642578125,39.57421875,63.995361328125,80.990478515625,59.574951171875,88.1490478515625,30.1336669921875,59.787109375,21.4312744140625,42.1832275390625,53.215087890625,47.2060546875,26.362548828125,61.587646484375,74.654052734375,16.150634765625,18.0953369140625,41.641357421875,36.654541015625,123.9591064453125,53.773193359375,50.1673583984375,31.59375,47.6029052734375,43.33056640625,37.3369140625,127.974853515625,57.4501953125,50.013427734375,41.124267578125,47.604736328125,33.1943359375,224.5406494140625,30.282958984375,56.311767578125,67.270263671875,80.5953369140625,50.09619140625,56.2974853515625,173.0284423828125,43.8525390625,75.4859619140625,44.401611328125,51.2489013671875,37.1112060546875,44.8701171875,52.024658203125,36.622314453125,43.500244140625,155.8927001953125,27.0616455078125,53.6973876953125,76.2073974609375,65.34228515625,63.7945556640625,61.222412109375,70.7886962890625,49.2545166015625,47.9346923828125,49.534912109375,59.394287109375,160.6971435546875,62.1160888671875,46.16259765625,62.7479248046875,101.5802001953125,36.2847900390625,21.143310546875,53.9822998046875,48.8582763671875,24.9324951171875,48.85009765625,196.3575439453125,60.79296875,41.12109375,52.9088134765625,31.7650146484375,63.1768798828125,81.8544921875,36.5506591796875,45.157470703125,80.29052734375,55.8856201171875,59.2669677734375,25.5635986328125,42.6051025390625,69.46875,29.47998046875,34.0911865234375,49.806884765625,26.128173828125,38.7471923828125,20.7698974609375,120.5001220703125,49.1348876953125,34.6082763671875,25.75732421875,57.438232421875,97.61328125,54.163330078125,97.676513671875,54.558837890625,38.5736083984375,59.9410400390625,57.0576171875,37.6656494140625,26.8428955078125,41.64697265625,31.9837646484375,48.917236328125,60.2149658203125,39.8551025390625,76.5220947265625,56.6541748046875,20.0458984375,27.6199951171875,41.1739501953125,41.0970458984375,49.12158203125,69.779052734375,39.4979248046875,55.099853515625,51.310302734375,35.530029296875,49.641845703125,134.370361328125,40.19384765625,54.8643798828125,66.0955810546875,74.8612060546875,47.744873046875,23.433837890625,45.537353515625,48.9818115234375,25.788818359375,54.2724609375,41.44921875,41.7989501953125,60.7454833984375,39.0986328125,37.4481201171875,23.4263916015625,62.8089599609375,48.487060546875,39.9364013671875,65.4130859375,14.8094482421875,55.929443359375,33.6044921875,50.65087890625,25.4893798828125,78.985595703125,107.9415283203125,43.62890625,24.608642578125,51.885009765625,54.6826171875,42.6727294921875,50.10986328125,67.8175048828125,40.6435546875,58.9984130859375,25.0601806640625,53.4853515625,70.8203125,36.3792724609375,48.9407958984375,22.189453125,48.126953125,63.3150634765625,40.99462890625,53.578857421875,36.2396240234375,46.8770751953125,60.3094482421875,23.3448486328125,189.585205078125,33.974365234375,33.8292236328125,48.4854736328125,69.12841796875,40.99755859375,48.150146484375,66.9647216796875,35.4564208984375,16.2923583984375,113.1688232421875,54.9752197265625,93.4166259765625,29.7205810546875,21.455810546875,49.5516357421875,91.0924072265625,32.273193359375,48.3104248046875,75.3565673828125,37.05078125,59.0128173828125,118.5701904296875,34.1541748046875,38.139404296875,56.5802001953125,54.0557861328125,51.323486328125,90.7783203125,71.540771484375,70.4068603515625,39.6751708984375,105.40966796875,68.7359619140625,56.0657958984375,76.6728515625,50.2059326171875,35.479736328125,62.9771728515625,56.0450439453125,63.15234375,33.4805908203125,25.0172119140625,393.3699951171875,46.4669189453125,40.7308349609375,82.9630126953125,21.521484375,26.507568359375,19.139892578125,77.9019775390625,18.3956298828125,38.3126220703125,93.0914306640625,48.3773193359375,76.12646484375,48.76611328125,42.1806640625,43.7982177734375,36.7696533203125,54.2496337890625,48.1011962890625,50.5751953125,11.352783203125,43.9287109375,42.479736328125,59.489990234375,36.242919921875,55.783935546875,63.0577392578125,75.4732666015625,52.1031494140625,36.0653076171875,60.4412841796875,56.3785400390625,39.350830078125,26.875732421875,59.05029296875,67.955810546875,120.9530029296875,49.3802490234375,42.55078125,53.7752685546875,41.942626953125,45.5772705078125,41.770263671875,38.323974609375,314.7996826171875,42.5325927734375,24.060302734375,55.7567138671875,61.3494873046875,58.667236328125,34.0853271484375,20.8548583984375,73.7325439453125,66.1124267578125,45.33349609375,24.9656982421875,68.1611328125,49.540771484375,43.1473388671875,47.768798828125,54.8826904296875,54.7889404296875,77.935546875,30.307861328125,46.361328125,55.2532958984375,19.6656494140625,31.2523193359375,27.1507568359375,46.9322509765625,49.17578125,58.3184814453125,64.7958984375,35.8189697265625,85.294677734375,39.416015625,72.7957763671875,54.928955078125,67.1357421875,69.2261962890625,52.908203125,65.5650634765625,14.4967041015625,54.822998046875,63.6611328125,33.319580078125,49.9427490234375,10.759033203125,44.0535888671875,14.8033447265625,82.8184814453125,47.579345703125,53.5428466796875,69.38232421875,60.1358642578125,53.053955078125,40.91748046875,49.5321044921875,50.4239501953125,88.840576171875,44.3052978515625,54.2100830078125,42.9041748046875,32.995849609375,52.595458984375,17.6361083984375,55.7830810546875,58.5235595703125,49.4161376953125,29.1495361328125,49.6954345703125,44.43212890625,58.802001953125,41.273193359375,27.94970703125,43.9127197265625,46.5025634765625,47.62841796875,44.3837890625,48.248779296875,59.5079345703125,27.0943603515625,49.4228515625,37.932373046875,62.9752197265625,26.748291015625,43.845703125,65.125244140625,41.8702392578125,52.8892822265625,56.1038818359375,58.98193359375,64.883056640625,66.061767578125
AFF4:P1P2,22.0927734375,0.0,6.562255859375,42.3681640625,15.295654296875,31.109375,17.0841064453125,28.737060546875,27.6884765625,17.9775390625,36.0567626953125,52.38232421875,3.525146484375,45.4921875,30.588134765625,18.932861328125,35.5025634765625,25.70703125,9.9830322265625,20.3690185546875,20.130859375,24.4927978515625,14.4234619140625,16.194580078125,13.26318359375,75.839111328125,29.7003173828125,8.1795654296875,57.119384765625,20.8948974609375,13.293701171875,7.3592529296875,17.0313720703125,35.8037109375,22.73974609375,26.237548828125,56.990478515625,32.0191650390625,8.405517578125,34.1124267578125,5.5020751953125,3.837646484375,29.272705078125,19.7806396484375,18.230224609375,20.9783935546875,5.8004150390625,37.1793212890625,49.9788818359375,35.0345458984375,26.193115234375,21.4378662109375,27.8248291015625,33.1646728515625,23.7398681640625,9.1002197265625,22.7012939453125,33.9521484375,14.9923095703125,32.0535888671875,3.22998046875,21.1671142578125,77.829345703125,46.5,18.5618896484375,22.79345703125,24.335693359375,21.692626953125,37.728759765625,68.230224609375,33.315673828125,53.9669189453125,8.1942138671875,49.849365234375,10.6680908203125,18.2645263671875,26.453857421875,24.49560546875,6.971923828125,29.7392578125,41.275146484375,4.9482421875,16.8568115234375,16.99951171875,18.9375,103.8643798828125,23.216064453125,22.8165283203125,15.258544921875,24.4178466796875,21.439697265625,12.71826171875,71.591064453125,22.734619140625,29.765869140625,20.01025390625,26.234375,23.59033203125,191.5362548828125,27.912109375,33.175537109375,34.56982421875,50.4620361328125,22.65576171875,31.3568115234375,119.4810791015625,20.02001953125,49.4539794921875,17.90625,26.2440185546875,15.4486083984375,29.08349609375,25.403076171875,16.105712890625,18.33837890625,109.1275634765625,6.2904052734375,35.8834228515625,33.6732177734375,39.53173828125,39.1756591796875,49.506591796875,42.7545166015625,21.6485595703125,29.9732666015625,25.231689453125,30.990966796875,220.2708740234375,37.8021240234375,31.04150390625,43.1815185546875,56.4454345703125,13.1278076171875,6.98583984375,31.3663330078125,26.2899169921875,3.6846923828125,22.7470703125,124.4320068359375,28.5673828125,19.1943359375,14.2144775390625,12.6439208984375,33.2432861328125,42.587646484375,9.5391845703125,18.6025390625,49.09375,32.7501220703125,29.5543212890625,3.4237060546875,18.5343017578125,38.021728515625,14.639404296875,6.9949951171875,21.40234375,31.302490234375,34.4520263671875,7.6903076171875,83.6090087890625,24.3392333984375,11.6488037109375,9.75390625,32.77099609375,71.138427734375,24.592529296875,42.020263671875,30.93701171875,19.0115966796875,20.1553955078125,25.2138671875,14.4080810546875,9.6544189453125,19.353759765625,12.6182861328125,22.03466796875,27.2279052734375,30.5037841796875,43.2406005859375,26.6680908203125,5.259033203125,20.3170166015625,18.7305908203125,21.2542724609375,28.086181640625,37.161865234375,14.5006103515625,32.35009765625,26.991943359375,14.240966796875,22.133544921875,95.328125,8.091796875,26.8570556640625,36.4656982421875,44.7938232421875,28.0380859375,9.6416015625,22.36669921875,20.1417236328125,11.785400390625,22.294189453125,19.988525390625,11.6676025390625,32.9293212890625,17.36376953125,13.8897705078125,10.9183349609375,29.6146240234375,22.020751953125,12.7239990234375,44.728759765625,16.0660400390625,30.941650390625,11.11572265625,31.80224609375,10.2672119140625,49.955078125,94.4783935546875,25.585693359375,16.291259765625,26.970458984375,28.669189453125,20.2425537109375,26.1025390625,23.2691650390625,17.475830078125,37.9776611328125,12.5377197265625,21.7216796875,41.3515625,6.4144287109375,25.3558349609375,4.5693359375,26.622802734375,34.4368896484375,16.52783203125,33.360107421875,20.2393798828125,28.3206787109375,33.5694580078125,6.0711669921875,174.77685546875,13.794921875,19.0321044921875,20.2144775390625,42.520263671875,34.901611328125,30.28515625,42.3746337890625,20.2794189453125,11.2459716796875,93.5281982421875,19.2384033203125,71.7359619140625,10.3204345703125,11.319091796875,17.4354248046875,40.2493896484375,29.5986328125,27.1068115234375,38.4920654296875,12.26171875,34.5623779296875,92.1878662109375,5.4476318359375,19.04052734375,18.0614013671875,26.5484619140625,26.03662109375,65.8740234375,43.265380859375,43.9837646484375,11.3372802734375,65.623291015625,40.2203369140625,34.2298583984375,52.4228515625,32.6820068359375,13.936767578125,34.5191650390625,40.5992431640625,33.249755859375,15.3936767578125,16.0042724609375,388.2454833984375,34.7237548828125,17.5113525390625,28.3560791015625,6.244384765625,5.761474609375,7.1669921875,54.9361572265625,7.2474365234375,9.5440673828125,72.0447998046875,24.4039306640625,38.635986328125,13.702880859375,26.52783203125,21.3648681640625,23.9364013671875,23.0906982421875,18.0728759765625,24.091064453125,8.489990234375,20.92333984375,14.326171875,28.735595703125,20.77880859375,23.70703125,29.7989501953125,44.1634521484375,25.4036865234375,19.3590087890625,28.6607666015625,25.7850341796875,10.558349609375,6.156494140625,27.811767578125,33.287841796875,75.3121337890625,31.7130126953125,17.6328125,37.7427978515625,20.24951171875,21.9239501953125,15.82177734375,9.070556640625,294.6910400390625,14.4630126953125,5.057861328125,32.3758544921875,27.4088134765625,25.659423828125,11.5750732421875,7.3514404296875,38.8238525390625,34.7835693359375,18.139892578125,9.8323974609375,49.392333984375,24.90576171875,20.7921142578125,22.3095703125,28.6195068359375,25.3187255859375,39.22998046875,17.13818359375,19.89208984375,34.8897705078125,3.9884033203125,8.9854736328125,7.4693603515625,20.8702392578125,23.033447265625,32.5660400390625,35.067138671875,18.7938232421875,32.32568359375,17.377197265625,37.0745849609375,32.02001953125,40.744140625,39.3555908203125,21.47998046875,31.8900146484375,8.5638427734375,23.1982421875,38.7509765625,12.1796875,19.3497314453125,9.261474609375,18.4229736328125,5.8406982421875,55.9000244140625,21.68017578125,22.4422607421875,35.41650390625,31.7640380859375,26.187744140625,17.1728515625,25.8558349609375,21.2247314453125,60.130126953125,18.7037353515625,26.3814697265625,15.7965087890625,6.74609375,28.753173828125,9.5272216796875,27.0662841796875,32.2239990234375,25.9244384765625,9.8428955078125,28.1737060546875,20.145751953125,28.875732421875,17.91943359375,15.749755859375,18.2962646484375,19.7540283203125,21.574951171875,14.170166015625,24.288330078125,26.5440673828125,9.2508544921875,21.63720703125,16.300537109375,35.9598388671875,7.696044921875,17.45751953125,38.494384765625,12.5731201171875,27.6556396484375,25.9156494140625,73.0888671875,31.14990234375,39.9462890625
AHCY:P1P2,20.429931640625,6.562255859375,0.0,41.45458984375,20.3740234375,40.02783203125,31.7144775390625,31.8291015625,30.12060546875,19.5712890625,48.1441650390625,50.22412109375,8.680419921875,55.751220703125,33.82275390625,18.53564453125,39.2933349609375,27.010009765625,12.4635009765625,22.8521728515625,25.7568359375,24.8475341796875,13.5391845703125,19.56982421875,17.692138671875,101.29052734375,30.2501220703125,17.3480224609375,50.784912109375,23.0667724609375,19.7216796875,9.2823486328125,17.7979736328125,42.327880859375,30.149169921875,26.767822265625,62.750244140625,35.4869384765625,10.239013671875,30.5360107421875,11.3658447265625,10.5263671875,35.30419921875,27.6048583984375,18.0400390625,20.3392333984375,9.6612548828125,41.5235595703125,54.3126220703125,35.7235107421875,30.931396484375,16.6505126953125,32.4427490234375,42.4407958984375,21.8875732421875,10.2806396484375,23.5833740234375,31.123046875,14.2718505859375,43.5323486328125,7.93017578125,23.9439697265625,81.03369140625,58.8486328125,23.7791748046875,26.024169921875,32.458740234375,18.380126953125,34.127197265625,87.72900390625,40.586181640625,56.8072509765625,13.6610107421875,50.811279296875,12.3782958984375,19.2144775390625,28.423583984375,23.945068359375,10.218505859375,43.537353515625,49.543701171875,8.92724609375,12.3509521484375,28.3623046875,30.4326171875,133.0736083984375,27.462890625,22.6712646484375,14.594970703125,26.2410888671875,22.07080078125,18.313232421875,88.078857421875,30.15234375,33.82080078125,23.510986328125,26.43017578125,21.596435546875,196.5076904296875,22.37646484375,26.40576171875,40.846923828125,55.2796630859375,30.756591796875,37.0960693359375,113.7916259765625,26.20556640625,55.7928466796875,23.017333984375,38.1478271484375,19.8773193359375,27.673583984375,28.11181640625,17.31884765625,20.31689453125,120.4639892578125,10.1087646484375,34.8482666015625,44.0645751953125,43.144775390625,37.8795166015625,58.93310546875,41.8011474609375,26.5709228515625,29.9449462890625,29.1806640625,31.790283203125,220.1217041015625,40.8267822265625,36.306396484375,40.7745361328125,63.1068115234375,23.4696044921875,13.1904296875,33.4112548828125,21.0797119140625,7.6058349609375,29.030517578125,147.5450439453125,36.2353515625,18.595458984375,31.6697998046875,12.2562255859375,33.8194580078125,52.939697265625,23.1636962890625,18.425048828125,50.17578125,34.7618408203125,29.9320068359375,11.9332275390625,25.1693115234375,37.583984375,15.0146484375,16.6802978515625,29.623779296875,30.723876953125,35.8878173828125,11.8377685546875,95.7415771484375,26.2059326171875,15.4549560546875,10.4814453125,38.647705078125,76.467041015625,27.17138671875,55.48291015625,36.55224609375,17.8712158203125,24.7454833984375,22.947021484375,24.5457763671875,16.5809326171875,21.396484375,15.9854736328125,24.3974609375,28.8797607421875,38.6929931640625,53.7044677734375,36.8922119140625,9.6015625,18.5218505859375,18.1573486328125,26.9368896484375,29.27490234375,37.3369140625,15.1107177734375,32.740478515625,31.224853515625,27.159912109375,21.507080078125,121.554443359375,13.84326171875,29.6475830078125,41.5948486328125,46.0250244140625,27.701171875,16.896728515625,23.239013671875,25.2259521484375,13.694580078125,30.071533203125,27.623046875,18.9456787109375,33.9761962890625,16.65234375,22.8614501953125,7.0560302734375,33.8214111328125,23.363037109375,21.5103759765625,42.736328125,18.7635498046875,36.002685546875,15.42138671875,35.17529296875,18.7279052734375,47.88671875,95.8658447265625,18.748046875,14.122802734375,24.607421875,32.3056640625,20.3162841796875,29.567626953125,38.2650146484375,20.27734375,29.2081298828125,19.5133056640625,24.2763671875,43.998291015625,14.3128662109375,26.0623779296875,9.146240234375,27.5859375,42.3961181640625,22.818603515625,30.991943359375,18.4769287109375,28.6951904296875,39.0953369140625,11.0836181640625,178.145751953125,17.387451171875,15.4351806640625,28.6365966796875,50.607421875,43.685546875,35.367431640625,40.1544189453125,22.3116455078125,12.3682861328125,93.5511474609375,29.2259521484375,70.6090087890625,24.5570068359375,23.05712890625,33.2562255859375,57.9703369140625,32.246337890625,40.5521240234375,52.5606689453125,15.289306640625,31.2493896484375,102.3709716796875,12.7567138671875,22.333251953125,28.2864990234375,24.3402099609375,32.916259765625,69.181396484375,49.472900390625,47.4700927734375,16.6353759765625,58.056640625,41.9114990234375,33.4627685546875,50.76220703125,29.9239501953125,22.511962890625,31.5616455078125,43.9454345703125,44.414794921875,23.4595947265625,15.7152099609375,414.9735107421875,32.5645751953125,24.2923583984375,43.7239990234375,5.873046875,12.3271484375,6.966552734375,52.2384033203125,11.9788818359375,21.6724853515625,68.3558349609375,33.6837158203125,40.8583984375,20.114501953125,27.53515625,25.0865478515625,21.3961181640625,25.8272705078125,23.1971435546875,24.581787109375,14.428955078125,20.130615234375,21.429931640625,35.36083984375,16.5869140625,27.940673828125,32.5477294921875,51.8526611328125,33.0362548828125,19.2921142578125,35.4495849609375,26.7052001953125,17.435791015625,16.895263671875,31.256103515625,40.419921875,83.2274169921875,45.0413818359375,18.7373046875,30.4615478515625,20.937744140625,22.3929443359375,24.074951171875,19.772705078125,303.2825927734375,27.0997314453125,8.255615234375,32.4713134765625,30.3013916015625,27.060546875,11.2603759765625,13.5584716796875,45.6312255859375,35.1729736328125,22.482177734375,17.4022216796875,45.66015625,22.643310546875,21.1815185546875,22.61376953125,34.7310791015625,33.5418701171875,48.2978515625,16.801025390625,26.902587890625,34.3822021484375,7.9725341796875,14.7647705078125,9.2791748046875,22.7474365234375,22.917236328125,38.2991943359375,41.21435546875,16.2171630859375,49.5595703125,19.281005859375,44.0435791015625,26.8076171875,46.769775390625,47.9451904296875,31.7373046875,34.1961669921875,7.2276611328125,23.8310546875,36.99560546875,17.365234375,22.2650146484375,7.660888671875,18.3126220703125,7.0238037109375,49.9696044921875,21.94580078125,31.7655029296875,40.5166015625,33.8880615234375,30.511474609375,18.2177734375,27.8143310546875,26.2493896484375,70.902099609375,27.3240966796875,29.5841064453125,15.7303466796875,10.4091796875,33.59521484375,7.1690673828125,29.9056396484375,38.6776123046875,27.3314208984375,13.0264892578125,27.4971923828125,25.1337890625,31.94091796875,27.600830078125,9.951416015625,23.0894775390625,23.4979248046875,24.5419921875,17.3994140625,23.68701171875,37.2166748046875,16.8753662109375,27.915771484375,20.86328125,37.8934326171875,12.228515625,22.476318359375,39.220947265625,17.9864501953125,30.1427001953125,29.1944580078125,86.19140625,37.867431640625,43.765625
